Sub	Run	Trial	OldT	Delay	LuckyDeck	ObjPP	OldObjLuckyDeck	ObjDeckMatch	Outcome	Resp	RT	DeckC	LuckyDeckC	OldObjC	RevT	OldDeckPP	OldDeck	EncRevT	Enc_Pay1	OptObj	PP	StayResp
2	4	207	0	NaN	2	NaN	NaN	NaN	0.4	1	727.756323001813	2	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.2	0
2	4	208	0	NaN	2	NaN	NaN	NaN	1	2	756.332313991152	2	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.4	1
2	4	209	1	22	2	0.2	0	1	0.8	1	726.112782998825	1	0	0	7	1	2	2	0.8	1	1	0
2	4	210	1	17	2	1	1	1	0.8	2	778.433179992135	2	1	0	8	0.8	1	8	0.6	0	0.8	0
2	4	211	0	NaN	2	NaN	NaN	NaN	0.6	1	656.834342007642	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.8	1
2	4	212	1	29	2	0.6	1	1	0.4	1	990.800545012462	2	1	0	10	0.8	1	14	0.6	0	0.6	1
2	4	213	0	NaN	2	NaN	NaN	NaN	1	1	835.58533800533	2	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.4	1
2	4	214	0	NaN	2	NaN	NaN	NaN	0.6	2	704.512899988913	2	1	NaN	12	NaN	NaN	NaN	NaN	NaN	1	1
2	4	215	0	NaN	2	NaN	NaN	NaN	0.8	1	586.607219011057	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.6	1
2	4	216	1	10	2	0.2	1	0	1	2	810.315832000924	2	1	0	14	0.8	1	4	0	1	0.8	1
2	4	217	1	15	2	0	1	0	0	1	889.305104996311	1	0	1	15	0.8	1	17	1	0	1	0
2	4	218	0	NaN	2	NaN	NaN	NaN	0.6	2	1039.33320900251	1	0	NaN	16	NaN	NaN	NaN	NaN	NaN	0	1
2	4	219	0	NaN	2	NaN	NaN	NaN	1	2	846.758863001014	1	0	NaN	17	NaN	NaN	NaN	NaN	NaN	0.6	1
2	4	220	0	NaN	2	NaN	NaN	NaN	0.2	2	740.75639199873	1	0	NaN	18	NaN	NaN	NaN	NaN	NaN	1	1
2	4	221	1	10	2	0.6	0	0	0.4	1	821.767510002246	1	0	0	19	1	2	9	0.8	0	0.2	1
2	4	222	1	14	2	1	0	0	1	2	887.727024004562	2	1	1	20	1	2	6	0.4	1	0.4	0
2	4	223	1	18	1	0	0	1	0	1	1150.94656099973	1	1	1	1	0.4	1	3	0.6	0	1	0
2	4	224	0	NaN	1	NaN	NaN	NaN	0.8	2	889.918101995136	1	1	NaN	2	NaN	NaN	NaN	NaN	NaN	0	1
2	4	225	0	NaN	1	NaN	NaN	NaN	0.8	1	1080.97006598837	1	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0.8	1
2	4	226	0	NaN	1	NaN	NaN	NaN	0	1	671.153367991792	2	0	NaN	4	NaN	NaN	NaN	NaN	NaN	0.8	0
2	4	227	1	13	1	0.6	1	1	1	2	1057.2892880009	1	1	0	5	0	2	12	1	0	0	0
2	4	228	1	25	1	0	0	1	0	1	887.723495005048	2	0	0	6	1	1	1	0	1	1	0
2	4	229	1	14	1	0.8	1	1	1	2	863.361363997683	1	1	0	7	0	2	13	0.6	0	0	0
2	4	230	0	NaN	1	NaN	NaN	NaN	0.4	1	869.870748996618	2	0	NaN	8	NaN	NaN	NaN	NaN	NaN	1	0
2	4	231	0	NaN	1	NaN	NaN	NaN	0	2	700.246495005558	2	0	NaN	9	NaN	NaN	NaN	NaN	NaN	0.4	1
2	4	232	1	12	1	0.2	0	1	0.4	2	1093.04963100294	2	0	0	10	1	1	18	1	1	0	1
2	4	233	0	NaN	1	NaN	NaN	NaN	0.8	2	783.441064006183	1	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.4	0
2	4	234	0	NaN	1	NaN	NaN	NaN	1	1	816.782893991331	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.8	1
2	4	235	0	NaN	1	NaN	NaN	NaN	0.6	1	602.592730996548	1	1	NaN	13	NaN	NaN	NaN	NaN	NaN	1	1
2	4	236	1	23	1	1	1	1	0.6	2	772.246391992667	1	1	0	14	0.4	2	11	0.4	0	0.6	1
2	4	237	1	11	1	0	1	0	0.8	1	644.217690001824	1	1	0	15	0.4	2	4	0.8	1	0.6	1
2	4	238	1	20	1	0.6	0	0	0.2	2	724.796415001038	2	0	0	16	0.8	1	16	0	0	0.8	0
2	4	239	1	20	1	1	0	0	1	1	567.186215004767	1	1	1	17	0.8	1	17	0.6	1	0.2	0
2	4	240	1	15	1	0.8	0	0	0.8	2	773.766540005454	1	1	1	18	1	1	3	0.8	1	1	1
2	5	241	1	11	2	0.4	0	1	0.4	1	956.315842006006	2	1	1	1	0.2	2	8	1	0	0.8	0
2	5	242	1	18	2	0.8	1	1	0.4	1	918.606699997326	2	1	0	2	0.8	1	2	0	0	0.4	1
2	5	243	0	NaN	2	NaN	NaN	NaN	0.6	2	745.549504994415	1	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.4	0
2	5	244	1	13	2	0	0	1	0	1	618.289029996959	2	1	1	4	0.4	2	9	0.4	0	0.6	0
2	5	245	1	11	2	1	1	1	0.2	2	869.760506990133	2	1	0	5	0.6	1	12	0.8	0	0	1
2	5	246	0	NaN	2	NaN	NaN	NaN	0.6	2	792.803207004908	1	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0.2	0
2	5	247	1	12	2	0.6	1	1	0.6	1	704.308027998195	1	0	1	7	0.6	1	13	1	1	0.6	1
2	5	248	0	NaN	2	NaN	NaN	NaN	0.4	2	928.022403008072	1	0	NaN	8	NaN	NaN	NaN	NaN	NaN	0.6	1
2	5	249	0	NaN	2	NaN	NaN	NaN	0.6	1	702.377705005347	1	0	NaN	9	NaN	NaN	NaN	NaN	NaN	0.4	1
2	5	250	0	NaN	2	NaN	NaN	NaN	0.2	2	1269.37628800806	1	0	NaN	10	NaN	NaN	NaN	NaN	NaN	0.6	1
2	5	251	0	NaN	2	NaN	NaN	NaN	0.6	1	757.869779001339	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0.2	1
2	5	252	0	NaN	2	NaN	NaN	NaN	0.6	2	959.773820999544	2	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.6	0
2	5	253	1	20	2	0.8	1	1	0.8	1	746.363486003247	1	0	1	13	0.6	1	11	0.4	1	0.6	0
2	5	254	0	NaN	2	NaN	NaN	NaN	1	2	772.026388993254	2	1	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	0
2	5	255	0	NaN	2	NaN	NaN	NaN	1	1	720.233767991886	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	1	1
2	5	256	0	NaN	2	NaN	NaN	NaN	0.2	2	925.300105998758	1	0	NaN	16	NaN	NaN	NaN	NaN	NaN	1	0
2	5	257	0	NaN	2	NaN	NaN	NaN	1	1	715.834349000943	2	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.2	0
2	5	258	1	10	1	0.4	0	1	0.2	1	956.217858998571	2	0	0	1	0.2	1	8	0.6	1	1	1
2	5	259	1	16	1	0.6	0	0	0.6	2	919.769839005312	1	1	1	2	0.2	1	3	0.4	1	0.2	0
2	5	260	0	NaN	1	NaN	NaN	NaN	0.8	1	844.586740990053	1	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0.6	1
2	5	261	1	11	1	0.2	0	1	0.2	2	772.818455996457	1	1	1	4	0.8	1	10	0.6	0	0.8	1
2	5	262	0	NaN	1	NaN	NaN	NaN	0	1	820.834640006069	2	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.2	0
2	5	263	0	NaN	1	NaN	NaN	NaN	0.2	2	1350.28601701197	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0	1
2	5	264	0	NaN	1	NaN	NaN	NaN	0	1	495.24659999588	2	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0.2	1
2	5	265	1	10	1	1	1	1	1	1	878.919459995814	1	1	0	8	0	2	15	1	0	0	0
2	5	266	0	NaN	1	NaN	NaN	NaN	0.4	2	1028.74831600639	1	1	NaN	9	NaN	NaN	NaN	NaN	NaN	1	1
2	5	267	1	11	1	0.2	0	1	0.2	2	605.231123001431	1	1	1	10	0.4	1	16	1	0	0.4	1
2	5	268	1	19	1	0.6	0	0	0.6	1	1046.72223200032	1	1	1	11	0.2	1	9	0.4	1	0.2	1
2	5	269	0	NaN	1	NaN	NaN	NaN	0	2	1159.31664900563	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.6	1
2	5	270	0	NaN	1	NaN	NaN	NaN	0.4	2	1020.78372699907	1	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0	1
2	5	271	0	NaN	1	NaN	NaN	NaN	0.2	1	813.959457009332	2	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.4	0
2	5	272	1	20	1	0.6	1	1	0.6	2	1327.23661500495	1	1	0	15	0.2	2	12	0.6	0	0.2	0
2	5	273	1	16	1	1	1	1	0.8	1	750.915751006687	1	1	0	16	0.2	2	17	0.2	0	0.6	1
2	5	274	1	20	1	1	1	1	1	2	729.876954006613	2	0	1	17	0.2	2	14	0.8	1	0.8	0
2	5	275	0	NaN	1	NaN	NaN	NaN	0	1	858.536649000598	2	0	NaN	18	NaN	NaN	NaN	NaN	NaN	1	1
2	5	276	1	10	1	0.4	0	1	0.4	2	602.482308997423	1	1	1	19	0.8	1	9	1	0	0	0
2	5	277	0	NaN	1	NaN	NaN	NaN	0.4	1	718.590548000066	2	0	NaN	20	NaN	NaN	NaN	NaN	NaN	0.4	0
2	5	278	0	NaN	1	NaN	NaN	NaN	0	1	1027.48513800907	2	0	NaN	21	NaN	NaN	NaN	NaN	NaN	0.4	1
2	5	279	1	10	1	0	0	1	0	1	863.760765001643	1	1	1	22	0.4	1	12	0.6	0	0	0
2	5	280	1	10	1	0.4	0	1	0.4	1	867.844049993437	2	0	0	23	0	1	13	0	1	0	0
2	5	281	0	NaN	2	NaN	NaN	NaN	0.2	1	1220.75739600405	1	0	NaN	1	NaN	NaN	NaN	NaN	NaN	0.4	0
2	5	282	0	NaN	2	NaN	NaN	NaN	0	2	1015.17294900259	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.2	1
2	5	283	1	19	2	0	0	1	0.6	1	1048.91328701342	1	0	0	3	0.4	2	7	0.2	1	0	1
2	5	284	0	NaN	2	NaN	NaN	NaN	1	2	974.918788997456	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0.6	0
2	5	285	0	NaN	2	NaN	NaN	NaN	0.6	1	872.198087003198	1	0	NaN	5	NaN	NaN	NaN	NaN	NaN	1	0
2	5	286	0	NaN	2	NaN	NaN	NaN	0.2	2	981.097028998192	2	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.6	0
2	5	287	1	16	2	0.2	0	1	0.2	1	823.770428003627	2	1	1	7	0.2	2	14	0.4	0	0.2	1
2	5	288	0	NaN	2	NaN	NaN	NaN	0.2	1	1031.83904899925	1	0	NaN	8	NaN	NaN	NaN	NaN	NaN	0.2	0
2	5	289	1	12	2	0.4	0	1	0.4	2	846.487254995736	2	1	1	9	0.2	2	20	0.4	0	0.2	0
2	5	290	0	NaN	2	NaN	NaN	NaN	0.6	2	994.325553998351	2	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.4	1
2	5	291	1	10	2	0.2	1	0	0.4	1	1021.53078099946	2	1	0	11	0.2	1	1	0.4	1	0.6	1
2	5	292	0	NaN	2	NaN	NaN	NaN	0	2	1201.2989299983	1	0	NaN	12	NaN	NaN	NaN	NaN	NaN	0.4	0
2	5	293	0	NaN	2	NaN	NaN	NaN	0.4	1	425.796262003132	1	0	NaN	13	NaN	NaN	NaN	NaN	NaN	0	1
2	5	294	1	12	2	0	1	0	0	2	865.06396799814	1	0	1	14	0.4	1	2	0.2	0	0.4	1
2	5	295	0	NaN	2	NaN	NaN	NaN	1	1	939.757172993268	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0	0
2	5	296	0	NaN	2	NaN	NaN	NaN	0.6	1	975.452682003379	1	0	NaN	16	NaN	NaN	NaN	NaN	NaN	1	0
2	5	297	0	NaN	2	NaN	NaN	NaN	0.2	1	1108.40130799625	1	0	NaN	17	NaN	NaN	NaN	NaN	NaN	0.6	1
2	5	298	1	10	2	0.2	1	0	0.6	1	1012.94327199867	2	1	0	18	0.2	1	8	0.2	1	0.2	0
2	5	299	1	15	2	1	0	0	1	1	965.357906999998	2	1	1	19	0.6	2	4	0.6	1	0.6	1
2	5	300	1	10	1	0.6	1	1	0.6	1	1354.83868099982	2	0	1	1	1	2	10	0.4	1	1	1
4	1	1	0	NaN	1	NaN	NaN	NaN	0.6	2	898.403398983646	1	1	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	1	2	0	NaN	1	NaN	NaN	NaN	0.2	2	1007.62136100093	1	1	NaN	2	NaN	NaN	NaN	NaN	NaN	0.6	1
4	1	3	0	NaN	1	NaN	NaN	NaN	1	1	874.275342008332	1	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0.2	1
4	1	4	0	NaN	1	NaN	NaN	NaN	0.4	1	501.975090010092	1	1	NaN	4	NaN	NaN	NaN	NaN	NaN	1	1
4	1	5	0	NaN	1	NaN	NaN	NaN	0.4	2	561.087710986612	1	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.4	1
4	1	6	0	NaN	1	NaN	NaN	NaN	1	1	695.570137992036	1	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.4	1
4	1	7	0	NaN	1	NaN	NaN	NaN	0.8	1	723.400963994209	1	1	NaN	7	NaN	NaN	NaN	NaN	NaN	1	1
4	1	8	0	NaN	1	NaN	NaN	NaN	0.8	2	807.915045996197	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	1
4	1	9	0	NaN	1	NaN	NaN	NaN	0.6	1	712.839201005409	1	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.8	1
4	1	10	0	NaN	1	NaN	NaN	NaN	1	1	920.408234989736	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.6	1
4	1	11	0	NaN	1	NaN	NaN	NaN	0.8	2	746.61928700516	1	1	NaN	11	NaN	NaN	NaN	NaN	NaN	1	1
4	1	12	1	10	1	0.2	0	1	0.2	1	969.181819004007	1	1	1	12	0.8	1	2	0.6	0	0.8	1
4	1	13	0	NaN	1	NaN	NaN	NaN	0	2	831.561668979703	1	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.2	1
4	1	14	1	10	1	0.4	0	1	0.4	1	801.518538006349	1	1	1	14	0	1	4	1	0	0	1
4	1	15	1	10	1	0.4	0	1	0.4	2	787.71255700849	1	1	1	15	0.4	1	5	0.4	0	0.4	1
4	1	16	1	10	1	1	0	0	1	1	1112.74237197358	1	1	1	16	0.4	1	6	0.4	1	0.4	1
4	1	17	1	14	2	1	1	1	1	1	816.671567998128	1	0	1	1	1	1	3	0.2	1	1	1
4	1	18	1	17	2	0.6	1	1	0.6	1	908.759526995709	1	0	1	2	1	1	1	0.6	1	1	1
4	1	19	1	10	2	0.6	1	1	0.6	2	744.299814017722	1	0	1	3	0.6	1	9	0.8	1	0.6	1
4	1	20	0	NaN	2	NaN	NaN	NaN	1	1	868.604626972228	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0.6	0
4	1	21	0	NaN	2	NaN	NaN	NaN	0.4	1	805.528221011627	1	0	NaN	5	NaN	NaN	NaN	NaN	NaN	1	0
4	1	22	0	NaN	2	NaN	NaN	NaN	0.2	2	985.333935997915	1	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0.4	1
4	1	23	1	10	2	0	1	0	0.8	2	869.771421013866	2	1	0	7	0.2	1	13	0.2	1	0.2	0
4	1	24	0	NaN	2	NaN	NaN	NaN	0.4	1	730.91953099356	1	0	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	0
4	1	25	0	NaN	2	NaN	NaN	NaN	1	1	1106.73354900791	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.4	0
4	1	26	0	NaN	2	NaN	NaN	NaN	0.2	1	835.245253983885	1	0	NaN	10	NaN	NaN	NaN	NaN	NaN	1	0
4	1	27	0	NaN	2	NaN	NaN	NaN	0.8	2	973.579849989619	2	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.2	0
4	1	28	1	21	2	0.8	1	1	0.8	2	973.29865800566	1	0	1	12	0.2	1	7	1	1	0.8	0
4	1	29	1	21	2	0.8	1	1	0.8	2	849.510820000432	1	0	1	13	0.8	1	8	0.8	1	0.8	1
4	1	30	0	NaN	2	NaN	NaN	NaN	0.4	1	844.359921000432	1	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	1
4	1	31	1	10	2	0.4	1	0	0.4	2	685.404225980164	1	0	1	15	0.4	1	5	1	0	0.4	1
4	1	32	1	10	2	0.2	1	0	0.6	2	924.576349993004	2	1	0	16	0.4	1	6	0.4	1	0.4	0
4	1	33	0	NaN	2	NaN	NaN	NaN	0	1	790.91708100168	1	0	NaN	17	NaN	NaN	NaN	NaN	NaN	0.6	0
4	1	34	1	10	2	0.4	1	0	1	2	891.77388799726	2	1	0	18	0	1	8	0.8	1	0	0
4	1	35	1	10	2	1	0	0	1	1	718.781505973311	2	1	1	19	1	2	9	0.4	1	1	1
4	1	36	1	10	2	0.2	1	0	0.2	1	1089.38635699451	1	0	1	20	0	1	10	1	0	1	0
4	1	37	0	NaN	2	NaN	NaN	NaN	0.8	2	672.120186005486	2	1	NaN	21	NaN	NaN	NaN	NaN	NaN	0.2	0
4	1	38	1	11	1	0.8	1	1	0.8	2	805.660529003944	2	0	1	1	0.8	2	11	0.2	1	0.8	1
4	1	39	0	NaN	1	NaN	NaN	NaN	1	1	769.320828985656	2	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.8	1
4	1	40	0	NaN	1	NaN	NaN	NaN	1	1	918.276620999677	2	0	NaN	3	NaN	NaN	NaN	NaN	NaN	1	1
4	1	41	1	11	1	0.4	0	1	0.4	2	842.558425007155	1	1	1	4	0.2	1	14	0.8	0	1	0
4	1	42	0	NaN	1	NaN	NaN	NaN	0	1	887.90781100397	1	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.4	1
4	1	43	0	NaN	1	NaN	NaN	NaN	0	1	1090.26691500912	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0	0
4	1	44	0	NaN	1	NaN	NaN	NaN	0.6	1	728.794894996099	1	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0	0
4	1	45	0	NaN	1	NaN	NaN	NaN	0	1	849.112019990571	2	0	NaN	8	NaN	NaN	NaN	NaN	NaN	0.6	0
4	1	46	0	NaN	1	NaN	NaN	NaN	1	1	1184.31738301297	1	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0	0
4	1	47	0	NaN	1	NaN	NaN	NaN	0	2	885.174738999922	2	0	NaN	10	NaN	NaN	NaN	NaN	NaN	1	0
4	1	48	0	NaN	1	NaN	NaN	NaN	0.6	2	885.250974999508	1	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0	0
4	1	49	0	NaN	1	NaN	NaN	NaN	0.6	1	1274.60098499432	2	0	NaN	12	NaN	NaN	NaN	NaN	NaN	0.6	0
4	1	50	0	NaN	1	NaN	NaN	NaN	0.4	2	763.575158984168	1	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.6	0
4	1	51	0	NaN	1	NaN	NaN	NaN	0.2	1	684.137217001989	2	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.4	0
4	1	52	0	NaN	1	NaN	NaN	NaN	1	1	759.777402010513	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.2	0
4	1	53	0	NaN	1	NaN	NaN	NaN	0.4	2	881.520249997266	2	0	NaN	16	NaN	NaN	NaN	NaN	NaN	1	0
4	1	54	0	NaN	1	NaN	NaN	NaN	0.2	1	628.718060004758	1	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.4	0
4	1	55	1	13	2	0	1	0	0	2	976.816306007095	2	1	0	1	0.2	1	5	0.4	1	0.2	0
4	1	56	0	NaN	2	NaN	NaN	NaN	0.8	1	891.785943007562	2	1	NaN	2	NaN	NaN	NaN	NaN	NaN	0	1
4	1	57	1	24	2	0	1	0	0	1	880.012980982428	1	0	1	3	0.2	1	17	0.6	0	0.8	0
4	1	58	1	18	2	1	0	0	1	2	774.548670015065	2	1	1	4	0.8	2	3	1	1	0	0
4	1	59	0	NaN	2	NaN	NaN	NaN	0.4	2	826.844605995575	1	0	NaN	5	NaN	NaN	NaN	NaN	NaN	1	0
4	1	60	1	10	2	0.4	1	0	0.4	1	947.881919011706	2	1	0	6	0.4	1	13	0.6	1	0.4	0
4	2	61	1	12	2	0.6	0	0	0.6	1	939.254366006935	2	1	1	7	0.4	2	12	0.6	1	0.4	1
4	2	62	1	25	2	0.8	0	0	0.8	2	672.138207999524	2	1	1	8	0.6	2	21	0.2	1	0.6	1
4	2	63	1	24	2	1	0	0	1	1	682.905898982426	2	1	1	9	0.8	2	2	0.8	1	0.8	1
4	2	64	0	NaN	2	NaN	NaN	NaN	0.6	2	712.606196000706	1	0	NaN	10	NaN	NaN	NaN	NaN	NaN	1	0
4	2	65	0	NaN	2	NaN	NaN	NaN	1	2	709.988118003821	2	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.6	0
4	2	66	1	12	2	0.2	1	0	0.2	1	767.390184017131	1	0	1	12	0.6	1	17	0.4	0	1	0
4	2	67	0	NaN	2	NaN	NaN	NaN	0.8	2	726.091944990912	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.2	0
4	2	68	0	NaN	2	NaN	NaN	NaN	0.8	2	941.570327995578	2	1	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	1
4	2	69	0	NaN	2	NaN	NaN	NaN	0.6	1	854.764741001418	1	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.8	0
4	2	70	1	11	2	0.4	1	0	0.4	1	714.102155994624	1	0	1	16	0.6	1	5	1	0	0.6	1
4	2	71	0	NaN	1	NaN	NaN	NaN	0.2	2	929.494533978868	2	0	NaN	1	NaN	NaN	NaN	NaN	NaN	0.4	0
4	2	72	1	16	1	0.8	1	1	0.8	2	772.89165899856	2	0	1	2	0.2	2	2	0	1	0.2	1
4	2	73	0	NaN	1	NaN	NaN	NaN	1	1	782.402768993052	2	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.8	1
4	2	74	0	NaN	1	NaN	NaN	NaN	0.2	2	777.400043996749	1	1	NaN	4	NaN	NaN	NaN	NaN	NaN	1	0
4	2	75	1	28	1	0	1	0	0	2	1028.33816001657	2	0	1	5	1	2	10	1	0	0.2	0
4	2	76	1	25	1	0.2	1	0	0.2	2	899.568300985266	2	0	1	6	0	2	14	0.4	0	0	1
4	2	77	1	24	1	0.4	1	0	0.4	1	898.299958003918	2	0	1	7	0.2	2	16	1	0	0.2	1
4	2	78	1	14	1	0.6	0	0	0.6	2	1303.44872898422	2	0	0	8	0.2	1	10	1	0	0.4	1
4	2	79	1	10	1	0.6	0	0	0.6	1	746.01991000236	1	1	1	9	0.2	1	15	0.8	1	0.6	0
4	2	80	1	28	1	1	0	0	0	1	674.238888983382	2	0	0	10	0.6	1	15	0.2	0	0.6	0
4	2	81	0	NaN	1	NaN	NaN	NaN	0.4	2	1020.21496498492	2	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0	1
4	2	82	1	14	1	0.8	1	1	0.8	1	794.81062098057	2	0	1	12	0.4	2	14	0.8	1	0.4	1
4	2	83	1	16	1	0.8	1	1	0.8	1	803.50480900961	2	0	1	13	0.8	2	13	0.2	1	0.8	1
4	2	84	0	NaN	1	NaN	NaN	NaN	0.6	2	976.714788994286	1	1	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	0
4	2	85	0	NaN	1	NaN	NaN	NaN	0.4	1	748.584877990652	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.6	1
4	2	86	1	12	1	0.2	0	1	0.2	1	1034.13361500134	1	1	1	16	0.4	1	4	1	0	0.4	1
4	2	87	1	22	2	1	0	0	1	2	603.134131990373	2	1	1	1	0.8	2	11	0.6	1	0.2	0
4	2	88	1	15	2	1	0	0	1	2	564.968552003847	2	1	1	2	1	2	3	0.8	1	1	1
4	2	89	0	NaN	2	NaN	NaN	NaN	0.8	2	971.300059987698	2	1	NaN	3	NaN	NaN	NaN	NaN	NaN	1	1
4	2	90	0	NaN	2	NaN	NaN	NaN	0.8	1	1037.21556600067	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0.8	1
4	2	91	0	NaN	2	NaN	NaN	NaN	0	1	720.064741006354	1	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.8	0
4	2	92	0	NaN	2	NaN	NaN	NaN	0.6	2	1365.24161798297	2	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0	0
4	2	93	0	NaN	2	NaN	NaN	NaN	1	2	938.921007997124	1	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0.6	0
4	2	94	1	23	2	0.2	0	1	0	1	776.282951992471	1	0	0	8	0.6	2	1	0.4	1	1	1
4	2	95	1	10	2	0.4	1	0	0.4	1	940.303957992001	1	0	1	9	0	1	15	0.6	0	0	1
4	2	96	1	15	2	0.4	0	1	0.4	2	630.094790976727	2	1	1	10	0.6	2	11	0	0	0.4	0
4	2	97	0	NaN	2	NaN	NaN	NaN	0.2	1	719.859289994929	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0.4	0
4	2	98	0	NaN	2	NaN	NaN	NaN	1	2	782.481703005033	2	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.2	0
4	2	99	1	10	2	0.8	0	0	0.6	1	923.931108001852	1	0	0	13	1	2	3	1	0	1	0
4	2	100	0	NaN	2	NaN	NaN	NaN	0.6	2	951.940409984672	1	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.6	1
4	2	101	1	10	2	0	1	0	0	2	724.309159995755	1	0	1	15	0.6	1	5	0.8	0	0.6	1
4	2	102	1	10	2	0.6	0	0	0.6	2	875.581086991588	2	1	1	16	1	2	6	0	1	0	0
4	2	103	0	NaN	2	NaN	NaN	NaN	0.2	1	675.752687006025	1	0	NaN	17	NaN	NaN	NaN	NaN	NaN	0.6	0
4	2	104	1	14	2	0.8	0	0	0.8	2	830.410864989972	2	1	1	18	0.6	2	4	0.8	1	0.2	0
4	2	105	0	NaN	2	NaN	NaN	NaN	0.4	1	937.763222987996	1	0	NaN	19	NaN	NaN	NaN	NaN	NaN	0.8	0
4	2	106	0	NaN	2	NaN	NaN	NaN	0	2	694.004115008283	2	1	NaN	20	NaN	NaN	NaN	NaN	NaN	0.4	0
4	2	107	1	10	2	0.2	1	0	0.2	1	1055.75771900476	1	0	1	21	0.4	1	11	0.4	0	0	0
4	2	108	0	NaN	2	NaN	NaN	NaN	0.2	1	969.921579991933	2	1	NaN	22	NaN	NaN	NaN	NaN	NaN	0.2	0
4	2	109	1	11	2	1	0	0	1	2	955.086908012163	2	1	1	23	0.2	2	12	0.2	1	0.2	1
4	2	110	1	26	2	0.6	1	1	0.8	1	645.301437994931	2	1	0	24	0.2	1	14	0.8	0	1	1
4	2	111	1	11	1	0.6	0	0	0.6	2	1331.79167099297	1	1	1	1	0.2	1	14	0.6	1	0.8	0
4	2	112	0	NaN	1	NaN	NaN	NaN	0	1	NaN	2	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.6	0
4	2	113	1	10	1	0.2	0	1	0.2	1	798.384832014563	1	1	1	3	0.6	1	17	0.6	0	0	0
